velocity,mean,rms,std,zero crossing rate,peak velocity,low peak velocity,crest factor,low crest factor
4.5,0.8727272727272727,0.9341987329938275,4.020366538941197,0.2909090909090909,13.0,-9.5,13.915668626887225,-10.169142458109894
9.5,1.0267857142857142,1.013304354222222,4.144886741147311,0.2857142857142857,13.0,-9.5,12.829314258674392,-9.37526811210821
11.0,1.2017543859649122,1.0962455865201521,4.311967891528007,0.2807017543859649,13.0,-9.5,11.85865663666325,-8.665941388330838
7.75,1.3146551724137931,1.146584132287637,4.358790252730778,0.27586206896551724,13.0,-9.5,11.338025386818074,-8.285480090367054
5.25,1.38135593220339,1.1753109938239283,4.351445291802432,0.2711864406779661,13.0,-9.5,11.06090223635525,-8.08296701887499
-1.0,1.3416666666666666,1.1583033569262702,4.32578669788,0.2833333333333333,13.0,-9.5,11.223312029844607,-8.201651098732597
3.0,1.3688524590163935,1.16997968316394,4.2953478831461425,0.29508196721311475,13.0,-9.5,11.111304056874305,-8.11979911848507
4.5,1.4193548387096775,1.1913667943625412,4.278786333411931,0.2903225806451613,13.0,-9.5,10.91183677563873,-7.974034566812917
5.5,1.4841269841269842,1.2182475052824793,4.275222312949921,0.2857142857142857,13.0,-9.5,10.671066383169522,-7.79808697231619
5.5,1.546875,1.243734296383275,4.2708301575191445,0.28125,13.0,-9.5,10.452393278695805,-7.6382873959700115
2.75,1.5653846153846154,1.2511533141004805,4.2404365076189885,0.27692307692307694,13.0,-9.5,10.390413271890967,-7.5929943140741685
0.0,1.5416666666666667,1.241638702145945,4.212531659204235,0.2878787878787879,13.0,-9.5,10.470034461338779,-7.651179029439877
0.0,1.5186567164179106,1.232337906752004,4.185153537910852,0.2835820895522388,13.0,-9.5,10.549054710378332,-7.708924596045704
-5.25,1.4191176470588236,1.1912672441810963,4.233410784286367,0.29411764705882354,13.0,-9.5,10.91274864099574,-7.974700929958426
-6.0,1.3115942028985508,1.1452485332444442,4.2951366576387855,0.2898550724637681,13.0,-9.5,11.351247893041618,-8.295142691068873
-4.25,1.2321428571428572,1.1100193048514324,4.3151149274074605,0.2857142857142857,13.0,-9.5,11.71150802799772,-8.558409712767565
-5.75,1.1338028169014085,1.064801773524729,4.362901982350475,0.28169014084507044,13.0,-9.5,12.208845179668634,-8.921848400527079
-3.0,1.0763888888888888,1.0374916331657276,4.359424434982328,0.2777777777777778,13.0,-9.5,12.530221530878984,-9.156700349488489
2.75,1.0993150684931507,1.0484822690408984,4.333830704119015,0.2876712328767123,13.0,-9.5,12.398874433891745,-9.06071593245935
7.5,1.1858108108108107,1.0889494069105372,4.367427966811649,0.28378378378378377,13.0,-9.5,11.938112016500705,-8.724004935135131
8.75,1.2866666666666666,1.1343133018115703,4.424118242341883,0.28,13.0,-9.5,11.46067843799255,-8.375111166225325
7.75,1.3717105263157894,1.171200463761772,4.4562001124860595,0.27631578947368424,13.0,-9.5,11.099722380783026,-8.111335585956827
8.25,1.4610389610389611,1.2087344460380705,4.49513895727766,0.2727272727272727,13.0,-9.5,10.755050493192076,-7.859459975794209
3.75,1.4903846153846154,1.2208130960079906,4.473648325388407,0.2692307692307692,13.0,-9.5,10.648640682598732,-7.781698960360612
10.75,1.6075949367088607,1.267909672141064,4.564184238171633,0.26582278481012656,13.0,-9.5,10.253096325109235,-7.492647314502903
10.0,1.7125,1.3086252328302401,4.630419122498523,0.2625,13.0,-9.5,9.934089358711311,-7.259526839058266
6.75,1.7746913580246915,1.332175423142422,4.635245565010553,0.25925925925925924,13.0,-9.5,9.758474577871098,-7.131192960751957
0.25,1.7560975609756098,1.3251783128981585,4.609933536396599,0.25609756097560976,13.0,-9.5,9.810000566315535,-7.168846567692122
-0.75,1.7259036144578312,1.313736508763394,4.5902290244315616,0.26506024096385544,13.0,-9.5,9.895439392360922,-7.231282632879136
-4.5,1.6517857142857142,1.2852181582461844,4.612518205078097,0.2619047619047619,13.0,-9.5,10.115014261656457,-7.391741191210488
-5.75,1.5647058823529412,1.2508820417421225,4.654244258671558,0.25882352941176473,13.0,-9.5,10.392666587406357,-7.59464096772003
-5.75,1.4796511627906976,1.216409126400611,4.6930823529249786,0.2558139534883721,13.0,-9.5,10.687193739221087,-7.809872347892332
-7.75,1.3735632183908046,1.1719911340922355,4.768622533467404,0.25287356321839083,13.0,-9.5,11.092234080822749,-8.105863366755086
-10.0,1.2443181818181819,1.1154901083461843,4.892302812362624,0.25,13.0,-10.0,11.654070173041411,-8.96466936387801
-7.75,1.1432584269662922,1.069232634633966,4.956253517851514,0.24719101123595505,13.0,-10.0,12.158252169744458,-9.352501669034199
